MEASURE,TYPE,HILO,DECS,GOAL,AVG,VISN,FACILITY,LOCATION,VALUE,SCORE,TREND,NOTES
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,3,620A4,"Castle Point, NY (VISN 03 facility 620A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,3,630,New York Harbor (VISN 03 facility 630),60,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,3,630A4,New York Harbor - Brooklyn (VISN 03 facility 630A4),,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,3,632,"Northport, NY (VISN 03 facility 632)",66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,0,VISN 04,68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,460,"Wilmington, DE (VISN 04 facility 460)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,503,"Altoona, PA (VISN 04 facility 503)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,529,"Butler, PA (VISN 04 facility 529)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,540,"Clarksburg, WV (VISN 04 facility 540)",78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,542,"Coatesville, PA (VISN 04 facility 542)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,562,"Erie, PA (VISN 04 facility 562)",86,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,595,"Lebanon, PA (VISN 04 facility 595)",81,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,642,"Philadelphia, PA (VISN 04 facility 642)",59,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,646,"Pittsburgh, PA (VISN 04 facility 646)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,4,693,"Wilkes-Barre, PA (VISN 04 facility 693)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,5,0,VISN 05,61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,5,512,Maryland (VISN 05 facility 512),58,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,5,512A5,"Perry Point, MD (VISN 05 facility 512A5)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,5,613,"Martinsburg, WV (VISN 05 facility 613)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,5,688,"Washington, DC (VISN 05 facility 688)",59,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,0,VISN 06,68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,517,"Beckley, WV (VISN 06 facility 517)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,558,"Durham, NC (VISN 06 facility 558)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,565,"Fayetteville, NC (VISN 06 facility 565)",57,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,590,"Hampton, VA (VISN 06 facility 590)",55,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,10,552,"Dayton, OH (VISN 10 facility 552)",63,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,0,VISN 11,71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,506,"Ann Arbor, MI (VISN 11 facility 506)",82,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,515,"Battle Creek, MI (VISN 11 facility 515)",55,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,550,"Illiana, IL / IN (VISN 11 facility 550)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,553,"Detroit, MI (VISN 11 facility 553)",59,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,583,"Indianapolis, IN (VISN 11 facility 583)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,610A4,Northern Indiana (VISN 11 facility 610A4),,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,11,655,"Saginaw, MI (VISN 11 facility 655)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,0,VISN 12,71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,537,"Chicago, IL (VISN 12 facility 537)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,556,"North Chicago, IL (VISN 12 facility 556)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,578,"Hines, IL (VISN 12 facility 578)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,585,"Iron Mountain, MI (VISN 12 facility 585)",83,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,607,"Madison, WI (VISN 12 facility 607)",84,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,676,"Tomah, WI (VISN 12 facility 676)",65,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,12,695,"Milwaukee, WI (VISN 12 facility 695)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,0,VISN 15,64,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,589,"Kansas City, MO (VISN 15 facility 589)",65,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,589A4,"Columbia, MO (VISN 15 facility 589A4)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,589A5,"Topeka, KS (VISN 15 facility 589A5)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,589A6,"Leavenworth, KS (VISN 15 facility 589A6)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,589A7,"Wichita, KS (VISN 15 facility 589A7)",66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,657,"St. Louis, MO (VISN 15 facility 657)",54,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,657A4,"Poplar Bluff, MO (VISN 15 facility 657A4)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,15,657A5,"Marion, IL (VISN 15 facility 657A5)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,0,VISN 16,69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,502,"Alexandria, LA (VISN 16 facility 502)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,520,"Gulf Coast, MS (VISN 16 facility 520)",74,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,564,"Fayetteville, AR (VISN 16 facility 564)",77,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,580,"Houston, TX (VISN 16 facility 580)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,586,"Jackson, MS (VISN 16 facility 586)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,598,Central Arkansas (VISN 16 facility 598),66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,623,"Muskogee, OK (VISN 16 facility 623)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,629,"New Orleans, LA (VISN 16 facility 629)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,635,"Oklahoma City, OK (VISN 16 facility 635)",61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,16,667,"Shreveport, LA (VISN 16 facility 667)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,17,0,VISN 17,68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,17,549,North Texas (VISN 17 facility 549),61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,17,671,South Texas (VISN 17 facility 671),70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,17,674,Central Texas (VISN 17 facility 674),75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,0,VISN 18,71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,501,New Mexico (VISN 18 facility 501),73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,504,"Amarillo, TX (VISN 18 facility 504)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,519,West Texas (VISN 18 facility 519),,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,644,"Phoenix, AZ (VISN 18 facility 644)",58,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,649,Northern Arizona (VISN 18 facility 649),76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,18,678,Southern Arizona (VISN 18 facility 678),78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,0,VISN 19,68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,436,Montana (VISN 19 facility 436),78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,442,"Cheyenne, WY (VISN 19 facility 442)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,554,Eastern Colorado (VISN 19 facility 554),60,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,575,"Grand Junction, CO (VISN 19 facility 575)",79,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,660,"Salt Lake City, UT (VISN 19 facility 660)",72,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,19,666,"Sheridan, WY (VISN 19 facility 666)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,0,VISN 20,71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,463,Alaska (VISN 20 facility 463),,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,531,"Boise, ID (VISN 20 facility 531)",79,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,648,"Portland, OR (VISN 20 facility 648)",74,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,653,"Roseburg, OR (VISN 20 facility 653)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,663,"Puget Sound, WA (VISN 20 facility 663)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,668,"Spokane, WA (VISN 20 facility 668)",78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,687,"Walla Walla, WA (VISN 20 facility 687)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,20,692,"White City, OR (VISN 20 facility 692)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,0,VISN 21,75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,459,"Honolulu, HI (VISN 21 facility 459)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,570,Central California (VISN 21 facility 570),71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,612,"Martinez, CA (VISN 21 facility 612)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,612A4,"Sacramento, CA (VISN 21 facility 612A4)",74,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,640,"Palo Alto, CA (VISN 21 facility 640)",80,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,654,Sierra Nevada (VISN 21 facility 654),81,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,21,662,"San Francisco, CA (VISN 21 facility 662)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,0,VISN 22,70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,593,"Las Vegas, NV (VISN 22 facility 593)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,600,"Long Beach, CA (VISN 22 facility 600)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,605,"Loma Linda, CA (VISN 22 facility 605)",74,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,664,"San Diego, CA (VISN 22 facility 664)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,22,691,"Los Angeles, CA (VISN 22 facility 691)",66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,0,VISN 23,73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,437,"Fargo, ND (VISN 23 facility 437)",77,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,438,"Sioux Falls, SD (VISN 23 facility 438)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,568,"Fort Meade, SD (VISN 23 facility 568)",78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,568A4,"Hot Springs, SD (VISN 23 facility 568A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,618,"Minneapolis, MN (VISN 23 facility 618)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,636,"Omaha, NE (VISN 23 facility 636)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,636A6,"Des Moines, IA (VISN 23 facility 636A6)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,636A7,"Knoxville, IA (VISN 23 facility 636A7)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,636A8,"Iowa City, IA (VISN 23 facility 636A8)",76,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,23,656,"St. Cloud, MN (VISN 23 facility 656)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,637,"Asheville, NC (VISN 06 facility 637)",84,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,652,"Richmond, VA (VISN 06 facility 652)",61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,658,"Salem, VA (VISN 06 facility 658)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,6,659,"Salisbury, NC (VISN 06 facility 659)",65,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,0,VISN 07,66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,508,"Atlanta, GA (VISN 07 facility 508)",63,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,509,"Augusta, GA (VISN 07 facility 509)",63,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,521,"Birmingham, AL (VISN 07 facility 521)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,534,"Charleston, SC (VISN 07 facility 534)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,544,"Columbia, SC (VISN 07 facility 544)",64,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,557,"Dublin, GA (VISN 07 facility 557)",74,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,619,Central Alabama (VISN 07 facility 619),61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,619A4,"Tuskegee, AL (VISN 07 facility 619A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,7,679,"Tuscaloosa, AL (VISN 07 facility 679)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,0,VISN 08,72,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,516,"Bay Pines, FL (VISN 08 facility 516)",72,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,546,"Miami, FL (VISN 08 facility 546)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,548,"West Palm Beach, FL (VISN 08 facility 548)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,573,"Gainesville, FL (VISN 08 facility 573)",78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,573A4,"Lake City, FL (VISN 08 facility 573A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,672,"San Juan, PR (VISN 08 facility 672)",77,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,673,"Tampa, FL (VISN 08 facility 673)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,8,675,"Orlando, FL (VISN 08 facility 675)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,0,VISN 09,70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,581,"Huntington, WV (VISN 09 facility 581)",68,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,596,"Lexington, KY (VISN 09 facility 596)",71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,603,"Louisville, KY (VISN 09 facility 603)",71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,614,"Memphis, TN (VISN 09 facility 614)",63,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,621,"Mountain Home, TN (VISN 09 facility 621)",85,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,626,"Nashville, TN (VISN 09 facility 626)",66,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,9,626A4,"Murfreesboro, TN (VISN 09 facility 626A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,10,0,VISN 10,70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,10,538,"Chillicothe, OH (VISN 10 facility 538)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,10,539,"Cincinnati, OH (VISN 10 facility 539)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Willingness to Recommend,process,higher,0,82,,10,541,"Cleveland, OH (VISN 10 facility 541)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,0,VISN 01,67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,402,"Togus, ME (VISN 01 facility 402)",72,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,405,"White River Junction, VT (VISN 01 facility 405)",71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,518,"Bedford, MA (VISN 01 facility 518)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,523A4,"Boston, MA (VISN 01 facility 523A4)",69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,523A5,"Brockton, MA (VISN 01 facility 523A5)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,608,"Manchester, NH (VISN 01 facility 608)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,631,"Northampton, MA (VISN 01 facility 631)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,650,"Providence, RI (VISN 01 facility 650)",73,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,1,689,Connecticut (VISN 01 facility 689),58,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,0,VISN 02,67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,528,Western New York (VISN 02 facility 528),65,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,528A5,"Canandaigua, NY (VISN 02 facility 528A5)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,528A6,"Bath, NY (VISN 02 facility 528A6)",71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,528A7,"Syracuse, NY (VISN 02 facility 528A7)",70,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,2,528A8,"Albany, NY (VISN 02 facility 528A8)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,0,VISN 03,64,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,526,"Bronx, NY (VISN 03 facility 526)",71,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,561,New Jersey (VISN 03 facility 561),61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,620,"Hudson Valley, NY (VISN 03 facility 620)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,620A4,"Castle Point, NY (VISN 03 facility 620A4)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,630,New York Harbor (VISN 03 facility 630),59,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,630A4,New York Harbor - Brooklyn (VISN 03 facility 630A4),,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,3,632,"Northport, NY (VISN 03 facility 632)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,0,VISN 04,69,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,460,"Wilmington, DE (VISN 04 facility 460)",72,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,503,"Altoona, PA (VISN 04 facility 503)",81,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,529,"Butler, PA (VISN 04 facility 529)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,540,"Clarksburg, WV (VISN 04 facility 540)",75,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,542,"Coatesville, PA (VISN 04 facility 542)",,0,,no data available
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,562,"Erie, PA (VISN 04 facility 562)",83,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,595,"Lebanon, PA (VISN 04 facility 595)",78,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,642,"Philadelphia, PA (VISN 04 facility 642)",61,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,646,"Pittsburgh, PA (VISN 04 facility 646)",67,0,,no data available; 
Patient-Centeredness - Inpatient SHEP - Overall Rating of Hospital Stay,process,higher,0,78,,4,693,"Wilkes-Barre, PA (VISN 04 facility 693)",72,0,,no data available; 
